camera_id,district,department,nearest_station,camera_type,vendor,ownership,latitude,longitude,storage_type,retention_days,install_year,connectivity_status,is_synthetic
CAM01261,Navsari,Home Department - Police,Gandevi,IP Dome,Dahua,Government,20.810532,72.995876,Local NVR,15,2020,Offline,TRUE
CAM01262,Navsari,Home Department - Police,Jalalpore,IP Bullet,Hikvision,Government,20.949004,72.901836,Local NVR,15,2021,Offline,TRUE
CAM01263,Navsari,Home Department - Police,Jalalpore,IP Dome,Honeywell,Government,20.94862,72.902586,Local NVR,15,2018,Offline,TRUE
CAM01264,Navsari,Home Department - Police,Khergam,IP Dome,Hikvision,Government,20.634342,73.092923,Cloud,7,2023,Active,TRUE
CAM01265,Navsari,Home Department - Police,Khergam,Analog Dome,Honeywell,Government,20.635204,73.09294,Local NVR,15,2024,Active,TRUE
CAM01266,Navsari,Home Department - Police,Mahila,IP Dome,Bosch,Government,20.953765,72.929802,Cloud,7,2022,Offline,TRUE
CAM01267,Navsari,Home Department - Police,Mahila,IP PTZ,Hikvision,Government,20.954333,72.930404,Cloud,7,2025,Active,TRUE
CAM01268,Navsari,Home Department - Police,Mahila,IP PTZ,Hikvision,Government,20.954226,72.930424,Local NVR,15,2017,Active,TRUE
CAM01269,Navsari,Home Department - Police,Navsari Rural,Analog PTZ,Hikvision,Government,20.953954,72.92835,Cloud,7,2021,Maintenance,TRUE
CAM01270,Navsari,Home Department - Police,Navsari Rural,IP PTZ,CP Plus,Government,20.954127,72.928698,Cloud,30,2020,Maintenance,TRUE
CAM01271,Navsari,Home Department - Police,Navsari Rural,IP PTZ,Honeywell,Government,20.953734,72.929392,Cloud,15,2022,Active,TRUE
CAM01272,Navsari,Home Department - Police,Navsari Town,IP Dome,Bosch,Government,20.954762,72.930394,Local NVR,15,2021,Active,TRUE
CAM01273,Navsari,Home Department - Police,Navsari Town,Analog Dome,Hikvision,Government,20.954358,72.929839,Cloud,7,2019,Active,TRUE
CAM01274,Navsari,Home Department - Police,Navsari Town,IP Bullet,Bosch,Government,20.953917,72.929706,Local NVR,30,2017,Active,TRUE
CAM01275,Navsari,Home Department - Police,Navsari Town,IP PTZ,Hikvision,Government,20.953869,72.929523,Cloud,7,2024,Active,TRUE
CAM01276,Navsari,Home Department - Police,Vansda,IP Dome,Dahua,Government,20.762501,73.361657,Local NVR,30,2021,Maintenance,TRUE
CAM01277,Navsari,Home Department - Police,Vansda,Analog PTZ,Bosch,Government,20.761501,73.362632,Cloud,30,2017,Active,TRUE
CAM01278,Navsari,Home Department - Police,Vansda,Analog PTZ,Honeywell,Government,20.762825,73.36156,Cloud,30,2019,Maintenance,TRUE
CAM01279,Navsari,Home Department - Police,Vijalpor,IP PTZ,CP Plus,Government,20.947046,72.917293,Cloud,7,2022,Active,TRUE
CAM01280,Navsari,Home Department - Police,Vijalpor,Analog PTZ,CP Plus,Government,20.947075,72.917873,Cloud,7,2020,Active,TRUE
CAM01281,Navsari,Home Department - Police,Maroli,IP PTZ,Honeywell,Government,21.025388,72.884067,Cloud,30,2023,Active,TRUE
CAM01282,Navsari,Home Department - Police,Maroli,Analog PTZ,Dahua,Government,21.02499,72.883627,Cloud,7,2022,Active,TRUE
CAM01283,Navsari,Home Department - Police,Maroli,IP Bullet,Bosch,Government,21.026354,72.884397,Local NVR,30,2024,Offline,TRUE
CAM01284,Panchmahal,Home Department - Police,Godhra A Div.,IP Bullet,Hikvision,Government,22.774603,73.617568,Cloud,15,2025,Active,TRUE
CAM01285,Panchmahal,Home Department - Police,Godhra A Div.,IP PTZ,Dahua,Government,22.773148,73.618172,Cloud,30,2018,Maintenance,TRUE
CAM01286,Panchmahal,Home Department - Police,Godhra A Div.,IP Bullet,Bosch,Government,22.773595,73.617858,Cloud,7,2023,Active,TRUE
CAM01287,Panchmahal,Home Department - Police,Godhra B Div.,IP Bullet,Honeywell,Government,22.777711,73.612246,Local NVR,7,2024,Active,TRUE
CAM01288,Panchmahal,Home Department - Police,Godhra B Div.,IP Dome,Dahua,Government,22.776327,73.611834,Local NVR,7,2025,Active,TRUE
CAM01289,Panchmahal,Home Department - Police,Godhra B Div.,IP PTZ,Bosch,Government,22.777563,73.612394,Local NVR,15,2017,Active,TRUE
CAM01290,Panchmahal,Home Department - Police,Godhra B Div.,Analog PTZ,Hikvision,Government,22.776583,73.612466,Cloud,15,2024,Maintenance,TRUE
CAM01291,Panchmahal,Home Department - Police,Godhra Taluka,IP PTZ,Bosch,Government,22.778174,73.621302,Local NVR,30,2024,Maintenance,TRUE
CAM01292,Panchmahal,Home Department - Police,Godhra Taluka,IP Dome,Hikvision,Government,22.778997,73.621495,Cloud,30,2017,Active,TRUE
CAM01293,Panchmahal,Home Department - Police,Godhra Taluka,Analog Dome,Honeywell,Government,22.778965,73.620971,Cloud,30,2023,Maintenance,TRUE
CAM01294,Panchmahal,Home Department - Police,Halol Town,IP PTZ,CP Plus,Government,22.501454,73.47383,Cloud,15,2020,Offline,TRUE
CAM01295,Panchmahal,Home Department - Police,Halol Town,IP Dome,Dahua,Government,22.501094,73.474123,Local NVR,15,2023,Maintenance,TRUE
CAM01296,Panchmahal,Home Department - Police,Halol Town,Analog Dome,Dahua,Government,22.500422,73.474445,Local NVR,30,2019,Active,TRUE
CAM01297,Panchmahal,Home Department - Police,Halol Town,IP Bullet,Hikvision,Government,22.500961,73.475396,Local NVR,7,2022,Active,TRUE
CAM01298,Panchmahal,Home Department - Police,Jambughoda,Analog Dome,Dahua,Government,22.36944,73.729379,Local NVR,7,2024,Offline,TRUE
CAM01299,Panchmahal,Home Department - Police,Jambughoda,IP Bullet,Honeywell,Government,22.370951,73.72914,Local NVR,7,2022,Offline,TRUE
CAM01300,Panchmahal,Home Department - Police,Kalol,IP PTZ,Dahua,Government,22.60504,73.459788,Cloud,15,2018,Active,TRUE
CAM01301,Panchmahal,Home Department - Police,Kalol,IP Dome,Honeywell,Government,22.604987,73.460085,Local NVR,30,2024,Active,TRUE
CAM01302,Panchmahal,Home Department - Police,Kalol,IP Bullet,Hikvision,Government,22.606315,73.458929,Cloud,7,2021,Maintenance,TRUE
CAM01303,Panchmahal,Home Department - Police,Mahila,Analog Dome,Honeywell,Government,22.767164,73.620396,Cloud,30,2016,Maintenance,TRUE
CAM01304,Panchmahal,Home Department - Police,Mahila,Analog PTZ,CP Plus,Government,22.766078,73.62065,Cloud,30,2023,Active,TRUE
CAM01305,Panchmahal,Home Department - Police,Morva,Analog PTZ,Hikvision,Government,22.916903,73.842113,Local NVR,7,2022,Active,TRUE
CAM01306,Panchmahal,Home Department - Police,Morva,IP Dome,Hikvision,Government,22.917683,73.841749,Local NVR,30,2025,Active,TRUE
CAM01307,Panchmahal,Home Department - Police,Morva,IP Dome,Hikvision,Government,22.916747,73.841108,Local NVR,15,2018,Active,TRUE
CAM01308,Panchmahal,Home Department - Police,Pavagadh,IP Dome,Bosch,Government,22.48387,73.535037,Cloud,7,2022,Maintenance,TRUE
CAM01309,Panchmahal,Home Department - Police,Pavagadh,IP Bullet,CP Plus,Government,22.484364,73.534169,Local NVR,7,2023,Active,TRUE
CAM01310,Panchmahal,Home Department - Police,Pavagadh,IP Dome,Dahua,Government,22.484876,73.534741,Local NVR,15,2016,Offline,TRUE
CAM01311,Panchmahal,Home Department - Police,Rajgadh,IP Dome,CP Plus,Government,22.570433,73.651559,Cloud,30,2020,Active,TRUE
CAM01312,Panchmahal,Home Department - Police,Rajgadh,Analog PTZ,Hikvision,Government,22.570381,73.652644,Cloud,7,2019,Active,TRUE
CAM01313,Panchmahal,Home Department - Police,Rajgadh,Analog PTZ,Dahua,Government,22.569698,73.651424,Local NVR,7,2018,Active,TRUE
CAM01314,Panchmahal,Home Department - Police,Rajgadh,IP PTZ,Bosch,Government,22.570076,73.652267,Local NVR,30,2020,Maintenance,TRUE
CAM01315,Panchmahal,Home Department - Police,Shehra,IP PTZ,Hikvision,Government,22.947117,73.632171,Local NVR,7,2020,Active,TRUE
CAM01316,Panchmahal,Home Department - Police,Shehra,IP PTZ,Honeywell,Government,22.948384,73.632693,Local NVR,15,2023,Offline,TRUE
CAM01317,Panchmahal,Home Department - Police,Vejalpur,Analog PTZ,Dahua,Government,22.690904,73.558968,Cloud,15,2025,Active,TRUE
CAM01318,Panchmahal,Home Department - Police,Vejalpur,Analog Dome,Bosch,Government,22.691412,73.55992,Local NVR,30,2020,Offline,TRUE
CAM01319,Panchmahal,Home Department - Police,Damavav,IP PTZ,CP Plus,Government,22.703421,73.757542,Local NVR,7,2021,Active,TRUE
CAM01320,Panchmahal,Home Department - Police,Damavav,Analog PTZ,Hikvision,Government,22.703091,73.758005,Cloud,15,2018,Active,TRUE
CAM01321,Panchmahal,Home Department - Police,Damavav,Analog PTZ,CP Plus,Government,22.703994,73.757721,Cloud,15,2025,Active,TRUE
CAM01322,Panchmahal,Home Department - Police,Halol Rural,Analog PTZ,Honeywell,Government,22.502305,73.480406,Cloud,30,2024,Maintenance,TRUE
CAM01323,Panchmahal,Home Department - Police,Halol Rural,IP Bullet,CP Plus,Government,22.503151,73.480798,Cloud,15,2021,Maintenance,TRUE
CAM01324,Panchmahal,Home Department - Police,Halol Rural,IP Dome,Bosch,Government,22.502007,73.480509,Cloud,30,2017,Active,TRUE
CAM01325,Panchmahal,Home Department - Police,Halol Rural,Analog PTZ,Hikvision,Government,22.502987,73.480441,Cloud,15,2016,Active,TRUE
CAM01326,Panchmahal,Home Department - Police,Kankanpur,Analog Dome,Hikvision,Government,22.838397,73.482654,Local NVR,30,2024,Active,TRUE
CAM01327,Panchmahal,Home Department - Police,Kankanpur,Analog PTZ,Dahua,Government,22.837007,73.4821,Local NVR,15,2022,Maintenance,TRUE
CAM01328,Patan,Home Department - Police,Balisana,IP Dome,Bosch,Government,23.81776,72.256143,Local NVR,30,2025,Maintenance,TRUE
CAM01329,Patan,Home Department - Police,Balisana,Analog PTZ,Honeywell,Government,23.817646,72.256733,Cloud,7,2017,Active,TRUE
CAM01330,Patan,Home Department - Police,Chanasma,IP PTZ,CP Plus,Government,23.717157,72.108702,Cloud,7,2021,Active,TRUE
CAM01331,Patan,Home Department - Police,Chanasma,IP Dome,Hikvision,Government,23.716974,72.109914,Local NVR,7,2024,Active,TRUE
CAM01332,Patan,Home Department - Police,Harij,Analog Dome,Bosch,Government,23.69403,71.906686,Local NVR,30,2021,Active,TRUE
CAM01333,Patan,Home Department - Police,Harij,IP Bullet,Dahua,Government,23.69399,71.907601,Cloud,30,2017,Maintenance,TRUE
CAM01334,Patan,Home Department - Police,Kakoshi,IP Bullet,Honeywell,Government,24.003696,72.302998,Local NVR,30,2024,Maintenance,TRUE
CAM01335,Patan,Home Department - Police,Kakoshi,IP Bullet,Hikvision,Government,24.004649,72.303357,Local NVR,15,2023,Active,TRUE
CAM01336,Patan,Home Department - Police,Kakoshi,IP Bullet,Hikvision,Government,24.003527,72.304282,Cloud,15,2019,Active,TRUE
CAM01337,Patan,Home Department - Police,Kakoshi,IP PTZ,CP Plus,Government,24.003274,72.303985,Local NVR,7,2023,Active,TRUE
CAM01338,Patan,Home Department - Police,Mahila,Analog PTZ,Dahua,Government,23.85234,72.135999,Local NVR,30,2024,Active,TRUE
CAM01339,Patan,Home Department - Police,Mahila,IP Bullet,Dahua,Government,23.852401,72.134818,Local NVR,15,2018,Offline,TRUE
CAM01340,Patan,Home Department - Police,Patan City A Div,Analog PTZ,Bosch,Government,23.84666,72.111819,Cloud,30,2017,Active,TRUE
CAM01341,Patan,Home Department - Police,Patan City A Div,IP Bullet,Bosch,Government,23.848008,72.112138,Cloud,30,2017,Active,TRUE
CAM01342,Patan,Home Department - Police,Patan City A Div,Analog PTZ,Hikvision,Government,23.846728,72.112708,Local NVR,30,2018,Offline,TRUE
CAM01343,Patan,Home Department - Police,Patan City A Div,IP Dome,Dahua,Government,23.84711,72.111577,Local NVR,7,2024,Active,TRUE
CAM01344,Patan,Home Department - Police,Patan City B Div,IP PTZ,Dahua,Government,23.853028,72.139603,Local NVR,7,2016,Active,TRUE
CAM01345,Patan,Home Department - Police,Patan City B Div,IP Bullet,Dahua,Government,23.853292,72.140007,Cloud,15,2022,Active,TRUE
CAM01346,Patan,Home Department - Police,Patan City B Div,Analog Dome,Bosch,Government,23.853193,72.139642,Cloud,30,2023,Active,TRUE
CAM01347,Patan,Home Department - Police,Patan Taluka,IP Dome,Hikvision,Government,23.821675,72.123961,Local NVR,7,2017,Active,TRUE
CAM01348,Patan,Home Department - Police,Patan Taluka,IP PTZ,Bosch,Government,23.822185,72.124257,Local NVR,7,2025,Active,TRUE
CAM01349,Patan,Home Department - Police,Patan Taluka,IP PTZ,CP Plus,Government,23.822548,72.125344,Cloud,7,2020,Active,TRUE
CAM01350,Patan,Home Department - Police,Patan Taluka,IP Dome,Hikvision,Government,23.822373,72.125032,Cloud,30,2020,Offline,TRUE
CAM01351,Patan,Home Department - Police,Radhanpur,IP Bullet,Dahua,Government,23.829305,71.615071,Cloud,7,2019,Active,TRUE
CAM01352,Patan,Home Department - Police,Radhanpur,IP PTZ,Bosch,Government,23.828573,71.614355,Local NVR,7,2016,Active,TRUE
CAM01353,Patan,Home Department - Police,Radhanpur,IP Dome,Honeywell,Government,23.829729,71.615122,Local NVR,15,2018,Offline,TRUE
CAM01354,Patan,Home Department - Police,Sami,IP Dome,Hikvision,Government,23.68236,71.770159,Local NVR,7,2017,Offline,TRUE
CAM01355,Patan,Home Department - Police,Sami,IP Dome,Dahua,Government,23.682387,71.771072,Local NVR,15,2017,Maintenance,TRUE
CAM01356,Patan,Home Department - Police,Sankheshwer,Analog PTZ,Dahua,Government,23.501389,71.784871,Local NVR,7,2023,Active,TRUE
CAM01357,Patan,Home Department - Police,Sankheshwer,Analog Dome,Bosch,Government,23.5013,71.78449,Cloud,15,2024,Offline,TRUE
CAM01358,Patan,Home Department - Police,Sankheshwer,IP Bullet,CP Plus,Government,23.502069,71.783926,Local NVR,15,2022,Active,TRUE
CAM01359,Patan,Home Department - Police,Sankheshwer,Analog PTZ,CP Plus,Government,23.501198,71.785223,Cloud,7,2022,Maintenance,TRUE
CAM01360,Patan,Home Department - Police,Santalpur,IP PTZ,Honeywell,Government,23.75874,71.169107,Cloud,15,2024,Active,TRUE
CAM01361,Patan,Home Department - Police,Santalpur,Analog PTZ,Dahua,Government,23.760144,71.169318,Cloud,7,2022,Offline,TRUE
CAM01362,Patan,Home Department - Police,Santalpur,IP Dome,Bosch,Government,23.759482,71.169232,Local NVR,30,2025,Active,TRUE
CAM01363,Patan,Home Department - Police,Santalpur,IP Bullet,Bosch,Government,23.759065,71.170359,Cloud,30,2023,Active,TRUE
CAM01364,Patan,Home Department - Police,Sidhpur,Analog PTZ,Hikvision,Government,23.919326,72.365972,Local NVR,7,2023,Maintenance,TRUE
CAM01365,Patan,Home Department - Police,Sidhpur,IP Dome,Hikvision,Government,23.918395,72.366188,Local NVR,15,2025,Active,TRUE
CAM01366,Patan,Home Department - Police,Sidhpur,IP Dome,Dahua,Government,23.919096,72.366867,Cloud,15,2016,Active,TRUE
CAM01367,Patan,Home Department - Police,Sidhpur,IP Bullet,Hikvision,Government,23.919734,72.366583,Local NVR,7,2024,Active,TRUE
CAM01368,Patan,Home Department - Police,Vagdod,IP Dome,Bosch,Government,23.988265,72.150193,Local NVR,7,2019,Maintenance,TRUE
CAM01369,Patan,Home Department - Police,Vagdod,Analog PTZ,Dahua,Government,23.987973,72.151788,Local NVR,7,2017,Offline,TRUE
CAM01370,Patan,Home Department - Police,Vagdod,IP Bullet,CP Plus,Government,23.987996,72.151625,Local NVR,7,2025,Maintenance,TRUE
CAM01371,Patan,Home Department - Police,Varahi,Analog Dome,Bosch,Government,23.79677,71.44681,Cloud,15,2020,Maintenance,TRUE
CAM01372,Patan,Home Department - Police,Varahi,Analog Dome,Dahua,Government,23.796584,71.447209,Local NVR,15,2021,Maintenance,TRUE
CAM01373,Patan,Home Department - Police,Varahi,IP Dome,Honeywell,Government,23.797251,71.447992,Cloud,15,2023,Active,TRUE
CAM01374,Patan,Home Department - Police,Varahi,IP Bullet,Honeywell,Government,23.797772,71.447368,Local NVR,7,2020,Offline,TRUE
CAM01375,Porbandar,Home Department - Police,Bagvadar,IP PTZ,CP Plus,Government,21.791964,69.591697,Local NVR,30,2016,Active,TRUE
CAM01376,Porbandar,Home Department - Police,Bagvadar,IP PTZ,Hikvision,Government,21.791177,69.59149,Cloud,7,2024,Active,TRUE
CAM01377,Porbandar,Home Department - Police,Bagvadar,Analog Dome,Hikvision,Government,21.791838,69.591287,Local NVR,30,2021,Maintenance,TRUE
CAM01378,Porbandar,Home Department - Police,Bagvadar,Analog Dome,Honeywell,Government,21.791587,69.591673,Cloud,30,2017,Active,TRUE
CAM01379,Porbandar,Home Department - Police,Kamalabag,IP Bullet,CP Plus,Government,21.638516,69.623654,Cloud,15,2023,Active,TRUE
CAM01380,Porbandar,Home Department - Police,Kamalabag,Analog Dome,CP Plus,Government,21.639551,69.624007,Cloud,7,2023,Active,TRUE
CAM01381,Porbandar,Home Department - Police,Kamalabag,IP Dome,CP Plus,Government,21.638532,69.623905,Cloud,7,2024,Maintenance,TRUE
CAM01382,Porbandar,Home Department - Police,Kamalabag,IP Dome,Hikvision,Government,21.638301,69.623231,Local NVR,15,2022,Maintenance,TRUE
CAM01383,Porbandar,Home Department - Police,Kirtimandir,Analog PTZ,Honeywell,Government,21.642913,69.601489,Local NVR,30,2024,Offline,TRUE
CAM01384,Porbandar,Home Department - Police,Kirtimandir,IP Bullet,CP Plus,Government,21.641659,69.600237,Cloud,7,2016,Offline,TRUE
CAM01385,Porbandar,Home Department - Police,Kutiyana,Analog PTZ,Dahua,Government,21.624431,69.991048,Cloud,30,2023,Maintenance,TRUE
CAM01386,Porbandar,Home Department - Police,Kutiyana,IP Dome,Bosch,Government,21.623833,69.991182,Local NVR,15,2022,Active,TRUE
CAM01387,Porbandar,Home Department - Police,Kutiyana,IP PTZ,Hikvision,Government,21.623222,69.99151,Local NVR,7,2025,Offline,TRUE
CAM01388,Porbandar,Home Department - Police,Kutiyana,IP Bullet,Bosch,Government,21.623972,69.992322,Local NVR,15,2021,Active,TRUE
CAM01389,Porbandar,Home Department - Police,Madhavpur,IP Bullet,Dahua,Government,21.25813,69.967088,Local NVR,30,2024,Active,TRUE
CAM01390,Porbandar,Home Department - Police,Madhavpur,Analog PTZ,Bosch,Government,21.2578,69.96582,Cloud,15,2025,Active,TRUE
CAM01391,Porbandar,Home Department - Police,Mahila,IP PTZ,Bosch,Government,21.640365,69.619744,Cloud,30,2023,Offline,TRUE
CAM01392,Porbandar,Home Department - Police,Mahila,Analog PTZ,Honeywell,Government,21.641638,69.619179,Local NVR,30,2018,Offline,TRUE
CAM01393,Porbandar,Home Department - Police,Mahila,IP Bullet,CP Plus,Government,21.641736,69.618355,Cloud,30,2016,Active,TRUE
CAM01394,Porbandar,Home Department - Police,Miyani Marin,IP Bullet,Hikvision,Government,21.827409,69.39457,Cloud,30,2019,Maintenance,TRUE
CAM01395,Porbandar,Home Department - Police,Miyani Marin,IP Dome,Honeywell,Government,21.827087,69.394468,Local NVR,7,2017,Active,TRUE
CAM01396,Porbandar,Home Department - Police,Miyani Marin,Analog Dome,Hikvision,Government,21.827251,69.393843,Cloud,15,2021,Active,TRUE
CAM01397,Porbandar,Home Department - Police,Navi Bandar Marin,Analog Dome,CP Plus,Government,21.446373,69.789427,Cloud,15,2025,Maintenance,TRUE
CAM01398,Porbandar,Home Department - Police,Navi Bandar Marin,IP Bullet,Bosch,Government,21.446352,69.789702,Cloud,7,2019,Offline,TRUE
CAM01399,Porbandar,Home Department - Police,Navi Bandar Marin,IP Bullet,Hikvision,Government,21.445608,69.790915,Cloud,7,2017,Active,TRUE
CAM01400,Porbandar,Home Department - Police,Navi Bandar Marin,Analog PTZ,CP Plus,Government,21.446958,69.79021,Local NVR,7,2017,Active,TRUE
CAM01401,Porbandar,Home Department - Police,Ranawav,Analog Dome,Honeywell,Government,21.682759,69.743403,Cloud,7,2021,Maintenance,TRUE
CAM01402,Porbandar,Home Department - Police,Ranawav,Analog Dome,Hikvision,Government,21.682039,69.743178,Cloud,30,2017,Active,TRUE
CAM01403,Porbandar,Home Department - Police,Ranawav,Analog Dome,Honeywell,Government,21.681451,69.743399,Local NVR,7,2016,Active,TRUE
CAM01404,Porbandar,Home Department - Police,Ranawav,IP PTZ,Dahua,Government,21.682747,69.743023,Cloud,7,2020,Active,TRUE
CAM01405,Porbandar,Home Department - Police,Udyognagar,Analog Dome,Honeywell,Government,21.649949,69.635579,Local NVR,15,2024,Offline,TRUE
CAM01406,Porbandar,Home Department - Police,Udyognagar,Analog Dome,Bosch,Government,21.649089,69.6364,Local NVR,30,2017,Active,TRUE
CAM01407,Porbandar,Home Department - Police,Harbar Marin,IP Dome,CP Plus,Government,21.641727,69.586859,Cloud,30,2021,Active,TRUE
CAM01408,Porbandar,Home Department - Police,Harbar Marin,IP Bullet,Bosch,Government,21.642783,69.587583,Cloud,30,2016,Offline,TRUE
CAM01409,Rajkot City,Home Department - Police,A Div.,IP Dome,Bosch,Government,22.296482,70.803171,Cloud,30,2021,Maintenance,TRUE
CAM01410,Rajkot City,Home Department - Police,A Div.,IP Dome,Hikvision,Government,22.296683,70.802205,Local NVR,30,2016,Active,TRUE
CAM01411,Rajkot City,Home Department - Police,A Div.,IP Bullet,Hikvision,Government,22.29615,70.802495,Cloud,7,2020,Active,TRUE
CAM01412,Rajkot City,Home Department - Police,A Div.,Analog Dome,Bosch,Government,22.295941,70.803267,Cloud,15,2016,Maintenance,TRUE
CAM01413,Rajkot City,Home Department - Police,Aaji Dem,IP Bullet,Hikvision,Government,22.247184,70.819044,Local NVR,7,2024,Offline,TRUE
